Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,META,V,XOM,AAPL,META,V,XOM,AAPL,META,V,XOM,AAPL,META,V,XOM,AAPL,META,V,XOM,AAPL,META,V,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-04,26.861860275268555,118.33370971679688,75.82955932617188,62.25944519042969,29.0049991607666,118.69000244140625,80.1500015258789,89.88999938964844,29.127500534057617,119.66000366210938,80.26000213623047,91.1500015258789,28.9375,117.29000091552734,79.36000061035156,89.75,28.962499618530273,117.55000305175781,79.44000244140625,91.12000274658203,84472400,19630900,8033100,9434200
2017-01-05,26.998462677001953,120.30776977539062,76.71888732910156,61.33134460449219,29.15250015258789,120.66999816894531,81.08999633789062,88.55000305175781,29.21500015258789,120.94999694824219,81.52999877929688,90.30000305175781,28.952499389648438,118.31999969482422,80.22000122070312,88.44000244140625,28.979999542236328,118.86000061035156,80.33999633789062,90.19000244140625,88774400,19492200,7805100,14443200
2017-01-06,27.299455642700195,123.03954315185547,77.77852630615234,61.29670333862305,29.477500915527344,123.41000366210938,82.20999908447266,88.5,29.540000915527344,123.87999725341797,82.48999786376953,88.9800033569336,29.11750030517578,120.02999877929688,80.94000244140625,87.81999969482422,29.19499969482422,120.9800033569336,81.30000305175781,88.79000091552734,127007600,28545300,8898300,16518100
2017-01-09,27.549501419067383,124.52507019042969,77.34332275390625,60.285499572753906,29.747499465942383,124.9000015258789,81.75,87.04000091552734,29.857500076293945,125.43000030517578,82.44999694824219,88.22000122070312,29.485000610351562,123.04000091552734,81.6500015258789,86.55000305175781,29.487499237060547,123.55000305175781,82.27999877929688,88.22000122070312,134247600,22880400,7305300,13762300
2017-01-10,27.577287673950195,123.97672271728516,76.92705535888672,59.51668930053711,29.77750015258789,124.3499984741211,81.30999755859375,85.93000030517578,29.844999313354492,125.5,81.9000015258789,87.30999755859375,29.575000762939453,124.27999877929688,81.12999725341797,85.91000366210938,29.6924991607666,124.81999969482422,81.69999694824219,87.16999816894531,97848400,17324600,6017500,13283100
2017-01-11,27.725461959838867,125.71149444580078,77.39063262939453,60.12618637084961,29.9375,126.08999633789062,81.80000305175781,86.80999755859375,29.982500076293945,126.12000274658203,81.80000305175781,86.94999694824219,29.649999618530273,124.05999755859375,80.91000366210938,85.86000061035156,29.684999465942383,124.3499984741211,81.25,85.9000015258789,110354400,18356500,7499200,11183700
2017-01-12,27.609699249267578,126.23990631103516,76.98380279541016,59.800636291503906,29.8125,126.62000274658203,81.37000274658203,86.33999633789062,29.825000762939453,126.7300033569336,81.47000122070312,87.37999725341797,29.552499771118164,124.80000305175781,80.51000213623047,86.06999969482422,29.725000381469727,125.61000061035156,81.05000305175781,87.2699966430664,108344800,18653900,6884000,10407000
2017-01-13,27.561073303222656,127.9547348022461,76.7945785522461,59.80759811401367,29.760000228881836,128.33999633789062,81.16999816894531,86.3499984741211,29.905000686645508,129.27000427246094,81.8499984741211,86.68000030517578,29.702499389648438,127.37000274658203,80.79000091552734,86.16999816894531,29.77750015258789,127.48999786376953,81.0199966430664,86.2699966430664,104447600,24884300,7291200,8415600
2017-01-17,27.783342361450195,127.48616027832031,76.87973022460938,60.507118225097656,30.0,127.87000274658203,81.26000213623047,87.36000061035156,30.059999465942383,128.33999633789062,81.48999786376953,87.38999938964844,29.55500030517578,127.4000015258789,80.76000213623047,86.25,29.584999084472656,128.0399932861328,80.76000213623047,86.58000183105469,137759200,15294500,6326500,13237300
2017-01-18,27.78102684020996,127.53600311279297,77.1919174194336,59.75909423828125,29.997499465942383,127.91999816894531,81.58999633789062,86.27999877929688,30.125,128.42999267578125,81.83000183105469,87.41000366210938,29.927499771118164,126.83999633789062,80.9800033569336,86.05000305175781,30.0,128.41000366210938,81.2699966430664,87.05999755859375,94852000,13145900,8512300,11831700
2017-01-19,27.732402801513672,127.1671142578125,77.32441711425781,58.685546875,29.94499969482422,127.55000305175781,81.7300033569336,84.7300033569336,30.022499084472656,128.35000610351562,81.8499984741211,86.0999984741211,29.842500686645508,127.44999694824219,81.41000366210938,84.58999633789062,29.850000381469727,128.22999572753906,81.79000091552734,85.97000122070312,102389200,12195500,6479400,16382900
2017-01-20,27.783342361450195,126.65865325927734,77.42848205566406,59.48896408081055,30.0,127.04000091552734,81.83999633789062,85.88999938964844,30.112499237060547,128.47999572753906,82.27999877929688,85.95999908447266,29.9325008392334,126.77999877929688,81.61000061035156,85.05000305175781,30.112499237060547,128.10000610351562,82.08999633789062,85.44000244140625,130391600,19097200,9048500,18739700
2017-01-23,27.801868438720703,128.54296875,77.72174835205078,58.851768493652344,30.020000457763672,128.92999267578125,82.1500015258789,84.97000122070312,30.202499389648438,129.25,82.30000305175781,85.87999725341797,29.9424991607666,126.94999694824219,81.5,84.75,30.0,127.30999755859375,81.69999694824219,85.68000030517578,88200800,16593600,7414200,11433900
2017-01-24,27.776397705078125,128.98162841796875,78.74354553222656,58.934879302978516,29.99250030517578,129.3699951171875,83.2300033569336,85.08999633789062,30.024999618530273,129.89999389648438,83.48999786376953,85.47000122070312,29.875,128.3800048828125,81.8499984741211,84.83000183105469,29.887500762939453,129.3800048828125,82.4000015258789,84.9800033569336,92844000,15162700,8397500,11858100
2017-01-25,28.218618392944336,131.08531188964844,79.3774185180664,59.108028411865234,30.469999313354492,131.47999572753906,83.9000015258789,85.33999633789062,30.524999618530273,131.74000549316406,84.2699966430664,85.87999725341797,30.06999969482422,129.77000427246094,83.44999694824219,85.25,30.104999542236328,130.0,83.79000091552734,85.33999633789062,129510400,18731300,9360900,9578500
2017-01-26,28.232505798339844,132.38140869140625,78.75299072265625,59.288124084472656,30.485000610351562,132.77999877929688,83.23999786376953,85.5999984741211,30.610000610351562,133.13999938964844,83.91999816894531,85.83000183105469,30.399999618530273,131.44000244140625,83.08000183105469,85.12000274658203,30.417499542236328,131.6300048828125,83.91999816894531,85.69000244140625,105350400,20020100,8428200,8779400
2017-01-27,28.23482322692871,131.78321838378906,79.25445556640625,59.22578430175781,30.487499237060547,132.17999267578125,83.7699966430664,85.51000213623047,30.587499618530273,132.9499969482422,83.80000305175781,85.75,30.399999618530273,131.0800018310547,82.91999816894531,85.04000091552734,30.53499984741211,132.67999267578125,83.31999969482422,85.30000305175781,82251600,19539500,5445900,10947900
2017-01-30,28.160730361938477,130.58682250976562,79.18822479248047,58.77558135986328,30.407499313354492,130.97999572753906,83.69999694824219,84.86000061035156,30.407499313354492,131.5800018310547,83.73999786376953,85.44999694824219,30.165000915527344,129.60000610351562,82.66000366210938,84.18000030517578,30.232500076293945,131.5800018310547,83.47000122070312,85.41999816894531,121510000,18956100,8792800,12789200
2017-01-31,28.095897674560547,129.92880249023438,78.2515869140625,58.10373306274414,30.337499618530273,130.32000732421875,82.70999908447266,83.88999938964844,30.34749984741211,130.66000366210938,83.27999877929688,85.06999969482422,30.155000686645508,129.52000427246094,82.0999984741211,83.12999725341797,30.287500381469727,130.1699981689453,82.12999725341797,85.04000091552734,196804000,19790500,7479400,19128100
2017-02-01,29.80921173095703,132.83006286621094,77.99613189697266,57.44573974609375,32.1875,133.22999572753906,82.44000244140625,82.94000244140625,32.622501373291016,133.49000549316406,83.08999633789062,84.16000366210938,31.752500534057617,130.67999267578125,82.05000305175781,82.54000091552734,31.75749969482422,132.25,82.9000015258789,84.0,447940000,50139800,7534400,15111800
2017-02-02,29.758275985717773,130.44723510742188,77.86367797851562,57.799007415771484,32.13249969482422,130.83999633789062,82.30000305175781,83.44999694824219,32.34749984741211,135.49000549316406,82.69999694824219,83.52999877929688,31.94499969482422,130.39999389648438,81.56999969482422,82.55000305175781,31.9950008392334,133.22000122070312,82.13999938964844,83.20999908447266,134841600,54366400,11142300,12200100
2017-02-03,29.885616302490234,130.58682250976562,81.43990325927734,57.86132049560547,32.27000045776367,130.97999572753906,86.08000183105469,83.54000091552734,32.29750061035156,132.85000610351562,86.81999969482422,83.72000122070312,32.040000915527344,130.75999450683594,85.11000061035156,82.9000015258789,32.07749938964844,131.24000549316406,85.73999786376953,83.69999694824219,98029200,24804900,28079600,12746300
2017-02-06,30.16575813293457,131.66357421875,81.20340728759766,57.702022552490234,32.5724983215332,132.05999755859375,85.83000183105469,83.30999755859375,32.625,132.05999755859375,86.0999984741211,83.6500015258789,32.224998474121094,130.3000030517578,85.51000213623047,82.93000030517578,32.282501220703125,130.97999572753906,86.06999969482422,83.55000305175781,107383600,17058500,9665300,9938200
2017-02-07,30.452857971191406,131.44422912597656,81.15608215332031,57.32802200317383,32.88249969482422,131.83999633789062,85.77999877929688,82.7699966430664,33.022499084472656,133.0,86.3499984741211,83.62000274658203,32.61249923706055,131.66000366210938,85.66999816894531,82.44999694824219,32.6349983215332,132.24000549316406,85.95999908447266,83.2300033569336,152735200,14596400,8600300,11705200
2017-02-08,30.570932388305664,133.79714965820312,80.50325775146484,56.950584411621094,33.0099983215332,134.1999969482422,85.08999633789062,81.4800033569336,33.05500030517578,134.44000244140625,85.83999633789062,82.12000274658203,32.80500030517578,132.44000244140625,85.08000183105469,81.16999816894531,32.837501525878906,132.60000610351562,85.80000305175781,81.98999786376953,92016400,22390600,7587700,14006300
2017-02-09,30.79183578491211,133.73733520507812,80.96685791015625,57.20219802856445,33.10499954223633,134.13999938964844,85.58000183105469,81.83999633789062,33.11249923706055,134.5,85.7699966430664,82.05000305175781,32.779998779296875,133.30999755859375,84.87999725341797,81.4800033569336,32.912498474121094,134.49000549316406,85.37000274658203,81.4800033569336,113399600,16470600,6554700,9603000
2017-02-10,30.722084045410156,133.78717041015625,81.26963806152344,57.6774787902832,33.029998779296875,134.19000244140625,85.9000015258789,82.5199966430664,33.23500061035156,134.94000244140625,86.13999938964844,82.7699966430664,33.01250076293945,133.67999267578125,85.2300033569336,82.12999725341797,33.1150016784668,134.10000610351562,85.80000305175781,82.26000213623047,80262000,15061900,10432000,8739800
2017-02-13,30.994142532348633,133.64761352539062,81.78052520751953,58.012977600097656,33.3224983215332,134.0500030517578,86.44000244140625,83.0,33.45500183105469,134.6999969482422,86.69999694824219,83.18000030517578,33.1875,133.6999969482422,86.0,82.3499984741211,33.27000045776367,134.6999969482422,86.19999694824219,82.7699966430664,92141600,13526200,6046300,9071600
2017-02-14,31.396425247192383,133.44822692871094,82.16840362548828,57.887184143066406,33.755001068115234,133.85000610351562,86.8499984741211,82.81999969482422,33.772499084472656,134.22999572753906,86.97000122070312,83.0999984741211,33.3125,132.5500030517578,86.26000213623047,82.05999755859375,33.36750030517578,134.10000610351562,86.5199966430664,82.91000366210938,132904800,14364900,5952000,11370500
2017-02-15,31.510364532470703,133.0394287109375,82.9788589477539,58.124813079833984,33.877498626708984,133.44000244140625,87.54000091552734,83.16000366210938,34.067501068115234,133.6999969482422,87.54000091552734,83.18000030517578,33.654998779296875,132.66000366210938,86.69999694824219,82.45999908447266,33.880001068115234,133.4499969482422,87.0199966430664,82.63999938964844,142492400,13226500,8049700,11768500
2017-02-16,31.47316551208496,133.43821716308594,82.8556137084961,57.52371597290039,33.837501525878906,133.83999633789062,87.41000366210938,82.30000305175781,33.974998474121094,133.8699951171875,87.68000030517578,83.41999816894531,33.709999084472656,133.02000427246094,86.79000091552734,82.16999816894531,33.91749954223633,133.07000732421875,87.55000305175781,83.12000274658203,90338400,12831100,8680600,10615000
2017-02-17,31.55919647216797,133.12916564941406,82.90303039550781,57.146278381347656,33.93000030517578,133.52999877929688,87.45999908447266,81.76000213623047,33.95750045776367,134.08999633789062,87.68000030517578,82.19000244140625,33.775001525878906,133.1699981689453,86.9800033569336,81.44000244140625,33.775001525878906,133.5,87.2699966430664,82.08999633789062,88792800,12276500,5887200,15646000
2017-02-21,31.78707504272461,133.318603515625,83.33906555175781,57.23713302612305,34.17499923706055,133.72000122070312,87.91999816894531,81.88999938964844,34.1875,133.91000366210938,88.04000091552734,82.1500015258789,33.994998931884766,132.89999389648438,87.16999816894531,81.30000305175781,34.057498931884766,133.5,87.51000213623047,82.12000274658203,98028800,14759100,9301300,16419600
2017-02-22,31.882413864135742,135.7113800048828,83.22531127929688,56.5661506652832,34.27750015258789,136.1199951171875,87.80000305175781,80.93000030517578,34.279998779296875,136.7899932861328,88.1500015258789,81.69999694824219,34.02750015258789,133.4600067138672,87.51000213623047,80.87000274658203,34.10749816894531,133.60000610351562,87.61000061035156,81.6500015258789,83347600,27360100,8389900,12917400
2017-02-23,31.74754524230957,134.9536590576172,83.58551025390625,57.160274505615234,34.13249969482422,135.36000061035156,88.18000030517578,81.77999877929688,34.369998931884766,136.1199951171875,88.48999786376953,82.22000122070312,34.07500076293945,134.3300018310547,87.87000274658203,81.02999877929688,34.345001220703125,135.88999938964844,88.2300033569336,81.41999816894531,83152800,18422500,6040500,13847000
2017-02-24,31.777782440185547,135.03341674804688,83.82247924804688,56.670997619628906,34.165000915527344,135.44000244140625,88.43000030517578,81.08000183105469,34.165000915527344,135.6199951171875,88.43000030517578,81.80000305175781,33.81999969482422,134.16000366210938,87.30000305175781,80.76000213623047,33.977500915527344,134.16000366210938,87.36000061035156,81.5999984741211,87106400,12625700,5151300,11338700
2017-02-27,31.840566635131836,136.00051879882812,83.41488647460938,56.99251174926758,34.23249816894531,136.41000366210938,88.0,81.54000091552734,34.36000061035156,137.17999267578125,88.37999725341797,81.70999908447266,34.06999969482422,135.02000427246094,87.91000366210938,80.80999755859375,34.28499984741211,135.25999450683594,88.31999969482422,81.12999725341797,81029600,14306700,6131600,13465900
2017-02-28,31.854509353637695,135.1331329345703,83.35801696777344,56.838748931884766,34.247501373291016,135.5399932861328,87.94000244140625,81.31999969482422,34.36000061035156,136.80999755859375,88.37999725341797,81.98999786376953,34.17499923706055,134.75,87.76000213623047,81.05000305175781,34.27000045776367,136.7899932861328,88.16000366210938,81.52999877929688,93931600,16112100,8521900,16834200
2017-03-01,32.505592346191406,137.0074920654297,84.35330963134766,58.02696990966797,34.9474983215332,137.4199981689453,88.98999786376953,83.0199966430664,35.037498474121094,137.47999572753906,89.13999938964844,83.33000183105469,34.400001525878906,136.3000030517578,88.41999816894531,81.69999694824219,34.47249984741211,136.47000122070312,88.73999786376953,81.69999694824219,145658400,16257000,11131400,17482100
2017-03-02,32.3126106262207,136.34947204589844,83.91728973388672,58.22267150878906,34.7400016784668,136.75999450683594,88.52999877929688,83.30000305175781,35.06999969482422,137.82000732421875,89.12999725341797,84.25,34.689998626708984,136.30999755859375,88.0999984741211,82.79000091552734,35.0,137.08999633789062,89.0,82.80000305175781,104844000,12294800,10544200,14170300
2017-03-03,32.503273010253906,136.75823974609375,84.1637191772461,57.63554763793945,34.94499969482422,137.1699981689453,88.79000091552734,82.45999908447266,34.95750045776367,137.3300018310547,88.91000366210938,83.5999984741211,34.647499084472656,136.0800018310547,88.18000030517578,82.26000213623047,34.69499969482422,136.6300048828125,88.30999755859375,83.30000305175781,84432400,11160600,5700600,12190400
2017-03-06,32.40096664428711,137.0074920654297,84.3059310913086,57.894161224365234,34.834999084472656,137.4199981689453,88.94000244140625,82.83000183105469,34.942501068115234,137.8300018310547,89.2699966430664,82.9000015258789,34.650001525878906,136.50999450683594,88.2699966430664,82.33000183105469,34.842498779296875,136.8800048828125,88.52999877929688,82.44000244140625,87000000,12748200,7347600,9617200
2017-03-07,32.44281005859375,136.88784790039062,84.4196548461914,57.6774787902832,34.880001068115234,137.3000030517578,89.05999755859375,82.5199966430664,34.994998931884766,138.3699951171875,89.30000305175781,83.29000091552734,34.6974983215332,136.99000549316406,88.8499984741211,82.13999938964844,34.76499938964844,137.02999877929688,88.98999786376953,83.11000061035156,69785200,13527100,5688400,12711500
2017-03-08,32.321903228759766,137.30657958984375,84.32488250732422,56.63603973388672,34.75,137.72000122070312,88.95999908447266,81.02999877929688,34.95000076293945,137.99000549316406,89.30000305175781,82.37999725341797,34.70500183105469,137.0500030517578,88.87000274658203,81.01000213623047,34.73749923706055,137.14999389648438,89.16999816894531,82.3499984741211,74828800,10184500,5866800,16817700
2017-03-09,32.247493743896484,137.82501220703125,84.46707153320312,57.08338165283203,34.66999816894531,138.24000549316406,89.11000061035156,81.66999816894531,34.6974983215332,138.57000732421875,89.5,81.72000122070312,34.26250076293945,137.39999389648438,88.70999908447266,80.30999755859375,34.685001373291016,137.72000122070312,89.0199966430664,80.63999938964844,88623600,15535300,5953900,14721800
2017-03-10,32.354461669921875,138.3733673095703,85.05474090576172,57.04143524169922,34.78499984741211,138.7899932861328,89.7300033569336,81.61000061035156,34.84000015258789,139.49000549316406,89.86000061035156,82.47000122070312,34.65999984741211,138.22000122070312,89.0999984741211,81.16000366210938,34.8125,138.91000366210938,89.5,82.44000244140625,78451200,16314100,12246700,11355200
2017-03-13,32.368412017822266,139.18093872070312,85.41494750976562,56.90863037109375,34.79999923706055,139.60000610351562,90.11000061035156,81.41999816894531,34.85749816894531,139.67999267578125,90.30999755859375,81.94000244140625,34.70500183105469,138.6699981689453,89.61000061035156,81.05000305175781,34.712501525878906,138.7100067138672,89.80000305175781,81.5,69686800,10955500,8944100,9571400
2017-03-14,32.319580078125,138.90179443359375,84.88412475585938,56.60807418823242,34.747501373291016,139.32000732421875,89.55000305175781,80.98999786376953,34.912498474121094,139.4600067138672,90.02999877929688,81.2300033569336,34.709999084472656,138.52000427246094,89.23999786376953,80.44000244140625,34.82500076293945,139.4600067138672,89.93000030517578,81.0,61236400,12944000,6009400,11335700
2017-03-15,32.66139602661133,139.3005828857422,85.23480987548828,57.31404495239258,35.1150016784668,139.72000122070312,89.91999816894531,82.0,35.1875,140.10000610351562,90.0999984741211,82.05999755859375,34.75749969482422,138.49000549316406,89.41000366210938,81.05000305175781,34.852500915527344,139.2899932861328,89.75,81.3499984741211,102767200,19344800,6350700,11970300
2017-03-16,32.71488952636719,139.5697784423828,85.34858703613281,57.36297607421875,35.17250061035156,139.99000549316406,90.04000091552734,82.06999969482422,35.255001068115234,140.25,90.33000183105469,82.19999694824219,35.064998626708984,139.72999572753906,89.47000122070312,81.66999816894531,35.18000030517578,140.1999969482422,90.30999755859375,82.02999877929688,76928000,13612900,9174400,9923800
2017-03-17,32.552101135253906,139.4202117919922,85.5381851196289,57.31404495239258,34.997501373291016,139.83999633789062,90.23999786376953,82.0,35.25,140.33999633789062,90.62999725341797,82.26000213623047,34.97249984741211,139.6999969482422,90.16999816894531,81.81999969482422,35.25,140.33999633789062,90.25,82.02999877929688,175540000,20592800,8613400,18834100
2017-03-20,32.893924713134766,139.51992797851562,84.53340148925781,57.31404495239258,35.3650016784668,139.94000244140625,89.18000030517578,82.0,35.375,140.19000244140625,92.05000305175781,82.04000091552734,35.057498931884766,139.25,88.97000122070312,81.44000244140625,35.099998474121094,139.7100067138672,90.29000091552734,81.72000122070312,86168000,12099500,9438000,7700300
2017-03-21,32.517234802246094,138.09422302246094,83.4717788696289,57.19523239135742,34.959999084472656,138.50999450683594,88.05999755859375,81.83000183105469,35.70000076293945,142.30999755859375,89.70999908447266,82.3499984741211,34.932498931884766,138.39999389648438,88.0,81.5999984741211,35.52750015258789,141.14999389648438,89.48999786376953,82.16000366210938,158119600,29894800,11092100,13387700
2017-03-22,32.88462829589844,139.1709747314453,83.90779113769531,57.146278381347656,35.35499954223633,139.58999633789062,88.5199966430664,81.76000213623047,35.400001525878906,139.7899932861328,89.04000091552734,82.08999633789062,34.939998626708984,137.60000610351562,87.8499984741211,81.43000030517578,34.962501525878906,137.92999267578125,87.8499984741211,81.95999908447266,103440800,17055400,7828600,11168400
2017-03-23,32.76836395263672,139.1111602783203,84.23007202148438,57.216182708740234,35.22999954223633,139.52999877929688,88.86000061035156,81.86000061035156,35.39500045776367,140.38999938964844,89.38999938964844,82.22000122070312,35.15250015258789,139.08999633789062,88.41999816894531,81.45999908447266,35.314998626708984,139.47999572753906,88.47000122070312,81.62999725341797,81385200,13022800,7710700,8928000
2017-03-24,32.7032585144043,139.91871643066406,84.54287719726562,56.77583694458008,35.15999984741211,140.33999633789062,89.19000244140625,81.2300033569336,35.435001373291016,141.02000427246094,89.61000061035156,82.02999877929688,35.087501525878906,139.75999450683594,88.97000122070312,81.1500015258789,35.375,140.0800018310547,89.05999755859375,82.02999877929688,89582400,16664700,7597600,9128500
2017-03-27,32.75906753540039,139.89877319335938,84.31539154052734,56.78981399536133,35.220001220703125,140.32000732421875,88.94999694824219,81.25,35.30500030517578,140.64999389648438,88.98999786376953,81.43000030517578,34.654998779296875,138.77000427246094,88.06999969482422,80.79000091552734,34.84749984741211,139.0500030517578,88.30999755859375,80.81999969482422,94300400,12800500,5230000,8481200
2017-03-28,33.438053131103516,141.33445739746094,84.47654724121094,57.20219802856445,35.95000076293945,141.75999450683594,89.12000274658203,81.83999633789062,36.0099983215332,141.9499969482422,89.41999816894531,82.0199966430664,35.154998779296875,140.00999450683594,88.48999786376953,80.95999908447266,35.227500915527344,140.36000061035156,89.12000274658203,81.31999969482422,133499200,14679400,7045500,11028600
2017-03-29,33.51245880126953,142.22178649902344,84.53340148925781,57.327999114990234,36.029998779296875,142.64999389648438,89.18000030517578,82.0199966430664,36.122501373291016,142.86000061035156,89.38999938964844,82.27999877929688,35.79750061035156,141.42999267578125,88.55999755859375,81.55000305175781,35.91999816894531,141.99000549316406,88.98999786376953,81.69000244140625,116760000,16527600,4738000,8495500
2017-03-30,33.4682731628418,141.98251342773438,84.37226867675781,58.502235412597656,35.98249816894531,142.41000366210938,89.01000213623047,83.69999694824219,36.125,142.9499969482422,89.0999984741211,83.87000274658203,35.875,141.85000610351562,88.5999984741211,81.94000244140625,36.04750061035156,142.39999389648438,89.08000183105469,82.02999877929688,84829200,12404000,6227100,44704900
2017-03-31,33.405494689941406,141.6235809326172,84.23957061767578,57.32101821899414,35.915000915527344,142.0500030517578,88.87000274658203,82.01000213623047,36.067501068115234,142.6300048828125,89.3499984741211,83.30999755859375,35.752498626708984,141.88999938964844,88.87000274658203,81.86000061035156,35.93000030517578,142.30999755859375,88.9800033569336,83.26000213623047,78646800,11478300,6429800,21750400
2017-04-03,33.4148063659668,141.85289001464844,84.70402526855469,57.36297607421875,35.92499923706055,142.27999877929688,89.36000061035156,82.06999969482422,36.029998779296875,142.47000122070312,89.45999908447266,82.30999755859375,35.76250076293945,140.82000732421875,88.4000015258789,81.3499984741211,35.9275016784668,141.92999267578125,89.13999938964844,82.0199966430664,79942800,13564000,9125800,11438700
2017-04-04,33.66361618041992,141.30453491210938,84.15425109863281,57.572635650634766,36.192501068115234,141.72999572753906,88.77999877929688,82.37000274658203,36.22249984741211,142.08999633789062,89.33000183105469,82.41999816894531,35.79249954223633,141.27000427246094,88.66000366210938,81.33000183105469,35.8125,141.86000061035156,89.01000213623047,82.0999984741211,79565600,12948600,4859900,9270900
2017-04-05,33.48921585083008,141.4241943359375,84.3912124633789,57.68446731567383,36.005001068115234,141.85000610351562,89.02999877929688,82.52999877929688,36.3650016784668,143.44000244140625,90.19999694824219,83.55000305175781,35.95249938964844,141.2899932861328,88.94999694824219,82.47000122070312,36.05500030517578,142.25999450683594,89.12999725341797,82.8499984741211,110871600,17158100,7251600,13809100
2017-04-06,33.405494689941406,140.7462158203125,84.4480972290039,58.019962310791016,35.915000915527344,141.1699981689453,89.08999633789062,83.01000213623047,36.130001068115234,142.22000122070312,89.26000213623047,83.20999908447266,35.86249923706055,140.91000366210938,88.77999877929688,82.45999908447266,36.0724983215332,142.11000061035156,89.0,82.75,84596000,15103400,8473900,9554900
2017-04-07,33.331085205078125,140.35739135742188,84.11634826660156,57.845245361328125,35.834999084472656,140.77999877929688,88.73999786376953,82.76000213623047,36.04499816894531,141.5500030517578,89.23999786376953,83.36000061035156,35.817501068115234,140.24000549316406,88.5199966430664,82.68000030517578,35.932498931884766,141.1999969482422,88.97000122070312,83.23999786376953,66688800,11818300,5439500,8909600
2017-04-10,33.29154968261719,140.6166229248047,84.23007202148438,58.10384750366211,35.79249954223633,141.0399932861328,88.86000061035156,83.12999725341797,35.970001220703125,141.42999267578125,89.25,83.47000122070312,35.724998474121094,140.6300048828125,88.5199966430664,82.91999816894531,35.900001525878906,141.0,88.62000274658203,83.12000274658203,75733600,9039400,5999400,8885300
2017-04-11,32.93346405029297,139.49996948242188,84.22059631347656,57.901161193847656,35.407501220703125,139.9199981689453,88.8499984741211,82.83999633789062,35.837501525878906,141.02999877929688,88.8499984741211,83.16999816894531,35.01499938964844,138.80999755859375,88.12999725341797,82.41999816894531,35.73500061035156,140.8000030517578,88.5999984741211,83.08000183105469,121517600,16638100,7058500,8576500
2017-04-12,32.972984313964844,139.16099548339844,84.05945587158203,57.99201202392578,35.45000076293945,139.5800018310547,88.68000030517578,82.97000122070312,35.537498474121094,140.39999389648438,89.20999908447266,83.3499984741211,35.252498626708984,139.44000244140625,88.55999755859375,82.69999694824219,35.400001525878906,139.72000122070312,88.69999694824219,82.86000061035156,81400000,11612500,5912500,9516100
2017-04-13,32.798580169677734,138.97158813476562,84.23957061767578,57.09735870361328,35.26250076293945,139.38999938964844,88.87000274658203,81.69000244140625,35.595001220703125,140.5800018310547,89.77999877929688,82.7300033569336,35.26250076293945,139.3300018310547,88.43000030517578,81.56999969482422,35.477500915527344,139.6199951171875,88.47000122070312,82.72000122070312,71291600,10965600,7242700,8667900
2017-04-17,32.97997283935547,140.9954833984375,85.13056182861328,57.02047348022461,35.45750045776367,141.4199981689453,89.80999755859375,81.58000183105469,35.470001220703125,141.5500030517578,89.9000015258789,81.97000122070312,35.217498779296875,139.75,88.75,81.44000244140625,35.369998931884766,139.75999450683594,89.08999633789062,81.8499984741211,66328400,11519700,6122800,9577200
2017-04-18,32.833465576171875,140.53688049316406,85.05474090576172,56.65003204345703,35.29999923706055,140.9600067138672,89.7300033569336,81.05000305175781,35.5099983215332,141.91000366210938,89.91999816894531,81.81999969482422,35.27750015258789,140.61000061035156,89.23999786376953,81.02999877929688,35.352500915527344,141.27000427246094,89.63999938964844,81.31999969482422,58790000,14807500,6823500,8821400
2017-04-19,32.712554931640625,141.8429412841797,85.07373046875,56.258609771728516,35.16999816894531,142.27000427246094,89.75,80.48999786376953,35.5,143.0399932861328,90.62000274658203,81.51000213623047,35.11249923706055,141.27000427246094,89.5999984741211,80.30000305175781,35.470001220703125,141.35000610351562,90.08999633789062,81.16999816894531,69313600,15563900,7301300,10764400
2017-04-20,33.12181091308594,143.3683319091797,86.40076446533203,56.6220817565918,35.61000061035156,143.8000030517578,91.1500015258789,81.01000213623047,35.72999954223633,144.25,91.5,81.73999786376953,35.290000915527344,142.69000244140625,89.9000015258789,80.69999694824219,35.30500030517578,142.9499969482422,90.13999938964844,80.94999694824219,93278400,15968200,12178300,11649100
2017-04-21,33.082275390625,143.24868774414062,86.40076446533203,56.39841079711914,35.567501068115234,143.67999267578125,91.1500015258789,80.69000244140625,35.66999816894531,144.1699981689453,92.80000305175781,81.0,35.462501525878906,142.27000427246094,91.0199966430664,80.47000122070312,35.61000061035156,143.89999389648438,92.7699966430664,80.93000030517578,69283600,12382000,19442600,9816700
2017-04-24,33.40084457397461,145.0333251953125,87.06430053710938,56.69197082519531,35.90999984741211,145.47000122070312,91.8499984741211,81.11000061035156,35.98749923706055,145.6699981689453,92.5,81.4000015258789,35.79499816894531,144.33999633789062,91.01000213623047,80.80999755859375,35.875,144.9600067138672,92.1500015258789,81.27999877929688,68537200,14407200,11705400,8729700
2017-04-25,33.60779571533203,146.05026245117188,87.31073760986328,57.12532424926758,36.13249969482422,146.49000549316406,92.11000061035156,81.7300033569336,36.224998474121094,147.14999389648438,92.3499984741211,81.93000030517578,35.967498779296875,145.7899932861328,91.58000183105469,81.27999877929688,35.977500915527344,145.7899932861328,91.98999786376953,81.43000030517578,75486000,17767500,7769200,10733800
